https://280.earth,Jacques Gagne,Founder,https://www.linkedin.com/in/jacques-gagne-94b78
https://280.earth,Greg Bohannon,Co-Founder,https://www.linkedin.com/in/greg-bohannon-26a2921
https://280.earth,Darren Bonnstetter,Co-Founder,https://www.linkedin.com/in/darren-bonnstetter-017528
https://6amcity.com,Ryan Johnston,Co-Founder,https://www.linkedin.com/in/ryanljohnston
https://6amcity.com,Ryan Heafy,Co-Founder,https://www.linkedin.com/in/ryanheafy
https://6amcity.com,Ryan Johnston,CEO,https://www.linkedin.com/in/ryan-johnston-5a7322196
https://8five8tx.com,Jeffrey Stafford,Chief Executive Officer,https://www.linkedin.com/in/jeffrey-stafford-7b878010
https://8five8tx.com,James Veal,Chief Scientific Officer,https://www.linkedin.com/in/jim-veal-75a6578
https://8five8tx.com,Gretchen Bain,SVP of Biology,https://www.linkedin.com/in/gretchen-bain-87b6793
https://www.9am.health,Frank Westermann,Co-CEO & Co-Founder,https://www.linkedin.com/in/frankwestermann
https://www.9am.health,Anton Kittelberger,Co-CEO & Co-Founder,https://www.linkedin.com/in/anton-kittelberger
https://www.9am.health,Paul Geevarghese,COO & Co-Founder,https://www.linkedin.com/in/paulgeevarghese
https://www.9am.health,Bernhard Schandl,CTO & Co-Founder,https://at.linkedin.com/in/besbes
https://www.aarnanetworks.com,,,https://www.linkedin.com/in/amarkapadia
https://acclinate.com,Del Smith,Co-Founder & CEO,https://www.linkedin.com/in/delmonize
https://acclinate.com,Tiffany Whitlow,Co-Founder & Chief Development Officer,https://www.linkedin.com/in/tiffany-whitlow-50380219
https://acclinate.com,Rosemary Robinson,Head of Operations,https://www.linkedin.com/in/rosemary-robinson-5b74a77
https://accompanyhealth.com,,,https://www.linkedin.com/in/cathyhenesey
https://www.aclaritywater.com,Michael Shaw,Vice President of Engineering,https://www.linkedin.com/pub/dir/Michael/Shaw
https://www.aclaritywater.com,Julie Bliss Mullen,Chief Executive Officer,https://www.linkedin.com/in/julieblissmullen
https://www.acryldata.io,Shirshanka Das,Co-founder and CTO,https://www.linkedin.com/in/shirshankadas
https://www.acryldata.io,Joseph M. Hellerstein,Co-founder and Chief Strategy Officer of Trifacta,https://www.linkedin.com/in/joehellerstein
https://www.actiobiosciences.com,Ben Cravatt,Co-founder,https://www.linkedin.com/in/ben-cravatt-43b0b419
https://www.actiobiosciences.com,Emil Kakkis,"CEO, President and Director",https://www.linkedin.com/in/emil-kakkis
https://www.actiobiosciences.com,David Goldstein,"CEO, Co-founder",https://www.linkedin.com/in/davidgoldstein
https://www.actiobiosciences.com,John McHutchison,Co-founder,https://www.linkedin.com/in/john-mchutchison
https://activeloop.ai,Davit Buniatyan,CEO,https://www.linkedin.com/in/davidbuniatyan
https://activeloop.ai,Tatevik Hakobyan,COO,https://www.linkedin.com/in/tatevik-hakobyan
http://www.actuate.ai,Sonny Tai,Co-Founder & CEO,https://www.linkedin.com/in/sonny-tai
http://www.actuate.ai,Olivier Muyshondt,VP of Operations,https://www.linkedin.com/in/oliviermuyshondt
http://www.actuate.ai,Tiago Henriques,Vice President of Research,https://ch.linkedin.com/in/balgan
https://acuitymd.com,,,https://www.linkedin.com/in/michael-monovoukas-0786a52b
https://acuitymd.com,,,https://www.linkedin.com/in/mattglickman
https://acuitymd.com,,,https://www.linkedin.com/in/carlo-martinez-shrm-cp-74253736
https://www.adaptive.build,Austin Katje,Director of Operations,https://www.linkedin.com/in/austin-katje-1a18ba59
https://www.adaptive.build,Chad Robins,"Chief Executive Officer, Co-Founder, Chairman of the Board",https://www.linkedin.com/in/chad-robins-b32b933
https://www.adaptive.build,"Harlan Robins, PhD","Chief Scientific Officer, Co-Founder",https://www.linkedin.com/in/harlan-robins-976a1775
https://www.adaptive.build,Julie Rubinstein,"President, Chief Operating Officer",https://www.linkedin.com/in/julie-rubinstein-8801225
https://www.adaptive.build,Francis Lo,Chief People Officer,https://www.linkedin.com/in/lofrancis
http://www.adaptx.com,Warren Ratliff,Chief Executive Officer,https://www.linkedin.com/in/warrenratliff
https://www.adelabio.com,Lisa Alderson,CEO,https://www.linkedin.com/in/lalderson
https://www.adelabio.com,Maneesh Jain,Co-founder,https://www.linkedin.com/in/maneesh-jain-2509388
https://www.adelabio.com,David Scheer,Co-founder,https://www.linkedin.com/in/david-scheer-5290429
https://www.adelabio.com,Daniel de Carvalho,Scientific Co-founder,https://ca.linkedin.com/in/daniel-de-carvalho-phd-35820722
https://adhdonline.com,Keith Brophy,CEO,https://www.linkedin.com/in/keith-brophy-6137271
https://adhdonline.com,Zach Booker,Founder,https://www.linkedin.com/in/zachariahbooker
https://adhdonline.com,"Randy Duthler, MD",Founder,https://www.linkedin.com/in/randall-duthler-md-a4010390
https://www.aditude.com,Jared Siegal,Founder & CEO,https://www.linkedin.com/in/jared-siegal-tude
https://www.aditude.com,Erik Omlid,Chief Technology Officer,https://www.linkedin.com/in/erikomlid
https://www.aditude.com,Craige Thomas,VP of Engineering,https://www.linkedin.com/in/craig-a-thomas
https://www.aditude.com,Megan Adcock,Senior People Operations Manager,https://www.linkedin.com/in/megan-adcock-85a8b2109
https://www.aditude.com,Fabrizio Freda,President and Chief Executive Officer,https://www.linkedin.com/in/fabriziofreda
https://www.aditude.com,Michael O'Hare,"Executive Vice President, Global Human Resources",https://www.linkedin.com/in/michael-o-hare-77244a4
https://www.adlumin.com,Robert Johnston,"Co-Founder, CEO",https://www.linkedin.com/in/robertsjohnston
https://www.adlumin.com,Dan McQuade,Chief Technology Officer,https://www.linkedin.com/in/dan-mcquade-b8004b11
http://adonis.io,,,https://www.linkedin.com/in/akash-magoon-148a3029
http://www.adroit-tt.com,Anil Jaglan,"Founder, Architect",https://www.linkedin.com/in/anil-jaglan
http://advanced-ionics.com,Chad Mason,CEO Founder,https://www.linkedin.com/in/chad-mason-2217073
http://advanced-ionics.com,Danene Knutowski,Talent Partner,https://www.linkedin.com/in/daneneknutowski
http://advano.io,Chris York,Chief Executive Officer,https://www.linkedin.com/in/chris-york-5875a9188
http://advano.io,James Stonecipher,Chief Operating Officer,https://www.linkedin.com/in/jimstonecipher
http://advano.io,Sung H. Lim,Chief Technology Officer,https://www.linkedin.com/pub/dir/Sung/Lim
http://advano.io,Shiva Adireddy,"Founder, Chief Technology Officer",https://www.linkedin.com/in/shiva-adireddy-ph-d-mba-5aab1850
http://advano.io,Matias Tezanos,Cofounder,https://cr.linkedin.com/in/matiasdetezanos
https://aembit.io,David Goldschlag,CEO Co-Founder,https://www.linkedin.com/in/davidgoldschlag
https://aembit.io,Kevin Sapp,CTO Co-Founder,https://www.linkedin.com/in/kevinsapp
http://www.aerialoop.com,Daniel Wainmann,Co-Founder,https://ec.linkedin.com/in/daniel-wainmann-114279126/en
http://www.aerialoop.com,Pedro Meneses,Co-Founder,https://www.linkedin.com/in/pdrmeneses
https://www.aeropay.com,Daniel Muller,Founder & CEO,https://www.linkedin.com/in/dannymuller
https://www.aeropay.com,Josh Chapman,Chief Technology Officer,https://www.linkedin.com/in/josh-chapman-63a6b87b
https://aeroseal.com,Amit Gupta,Chief Executive Officer,https://www.linkedin.com/in/amitguptaten
https://aeroseal.com,Aseem Gupta,Chief Operations Officer,https://www.linkedin.com/in/aseemgupta
https://www.affecttherapeutics.com,Kristin Muhlner,CEO,https://www.linkedin.com/in/kristinmuhlner
https://www.affecttherapeutics.com,Russell Osborne,Chief Technology Officer,https://www.linkedin.com/in/rocketosborne
https://agentsync.io,Niji Sabharwal,Co-founder & CEO,https://www.linkedin.com/in/akaniji
https://agentsync.io,Jennifer Knight,Co-founder & CTO,https://www.linkedin.com/in/jlouiseknight
https://agentsync.io,Fabio Salim,President & Chief Operating Officer,https://www.linkedin.com/in/fabiosalim
https://agentsync.io,Rhae Shaw,VP of Engineering,https://www.linkedin.com/in/rhae-shaw
https://www.agnovos.com,Tanner Howe,President and Chief Executive Officer,https://www.linkedin.com/in/jtanner-howe
https://www.agtonomy.com,Tim Bucher,"CEO, Co-founder",https://www.linkedin.com/in/timbucher
https://www.aidentified.com,Omar Sary,Co-founder,https://www.linkedin.com/in/omarsary
https://www.aidentified.com,Sue Morans,"SVP, HR and Operations",https://www.linkedin.com/in/susan-moran-8020712b
https://www.aidentified.com,Jay Kern,Founder,https://www.linkedin.com/in/jay-kern-0069435
https://www.aidentified.com,Tom Aley,"Co-CEO, Founder",https://www.linkedin.com/in/taley
https://www.aidentified.com,Tom Rauker,Co-CEO,https://www.linkedin.com/in/tomrauker
https://www.aidentified.com,Darr Aley,"Chief Commercial Officer, Founder",https://www.linkedin.com/in/darr-aley-631769
http://aigen.io,Kenny Lee,"Co-Founder, CEO",https://www.linkedin.com/in/kennyklee
http://aigen.io,Richard Wurden,"Co-Founder, CTO",https://www.linkedin.com/in/richard-wurden
http://aigen.io,Sandra Phillips,Chief of Staff,https://www.linkedin.com/in/sandra-m-phillips
https://aircompany.com,Gregory Constantine,Co-founder & CEO,https://www.linkedin.com/in/gregoryconstantine
https://aircompany.com,Dr. Stafford Sheehan,Co-founder & CTO,https://www.linkedin.com/in/staffsheehan
https://airspace-intelligence.com,Phillip Buckendorf,CEO  Co-founder,https://www.linkedin.com/in/phillipbuckendorf/en
https://airspace-intelligence.com,Kris Dorosz,CTO  Co-founder,https://pl.linkedin.com/in/krisdorosz
https://airspace-intelligence.com,Lucas Kukielka,Co-founder,https://pl.linkedin.com/in/lukasz-kukielka
https://www.airalo.com,Abraham Burak,"Co-Founder, COO",https://ca.linkedin.com/in/abrahamburak
https://www.airalo.com,Ahmet Bahadr Özdemir,"Co-Founder, CEO",https://ae.linkedin.com/in/bahadirozdemir
https://airna.com,,,https://www.linkedin.com/in/trentcotton
https://airna.com,,,https://www.linkedin.com/in/gerikalinsky
https://www.airops.com,Marcel Santilli,CEO,https://www.linkedin.com/in/marcelsantilli
https://www.akkio.com,Abe Parangi,"Founder, Co-CEO",https://www.linkedin.com/in/abraham-parangi-150b6a13b
https://www.akkio.com,Jon Reilly,"Founder, Co-CEO",https://www.linkedin.com/in/jonreilly
https://www.akkio.com,Craig Wisneski,"Founder, Head of GA",https://www.linkedin.com/in/craig-wisneski-98a9151
https://www.aktisoncology.com,Matthew Roden,Chief Executive Officer,https://www.linkedin.com/in/matthew-roden-26499a43
https://www.aktisoncology.com,Shulamit Ron-Bigger,Chief Operating Officer,https://www.linkedin.com/in/shulamit-ron-bigger-2047172b
https://www.aktisoncology.com,Tyler Benedum,Chief Technical Officer,https://www.linkedin.com/in/tyler-benedum-4833286
https://www.aktisoncology.com,Kelly Polanco,"Vice President, Head of People & Culture",https://www.linkedin.com/posts/kellypolanco_want-to-be-a-game-changer-activity-7102663137232842753--Hoe
https://www.aktisoncology.com,Todd Foley,Co-Founder and Chairman,https://www.linkedin.com/in/todd-foley-a60a623
https://www.aktisoncology.com,Brian Goodman,"Co-Founder, Observer",https://www.linkedin.com/posts/brian-goodman-03563215a_thinking-strategically-while-keeping-his-activity-7195350461195972608-OavW
https://www.aktisoncology.com,Patrick Baeuerle,Co-Founder & Advisor,https://de.linkedin.com/in/patrick-a-baeuerle-04266b55
https://www.aktivate.com,,,https://www.linkedin.com/in/hesky-kutscher
https://albedo.com,Topher Haddad,Co-founder  CEO,https://www.linkedin.com/in/topher-haddad
https://albedo.com,Ayjay Lasater,Co-founder  CTO,https://www.linkedin.com/in/ayjay-lasater
https://albedo.com,Winston Tri,Co-founder  CPO,https://www.linkedin.com/in/winstontri
https://albedo.com,Becca Zukowski,Head of Talent  Culture,https://www.linkedin.com/in/beccazukowski
https://getalembic.com,Jensen Huang,Founder CEO,https://www.linkedin.com/in/jenhsunhuang
https://getaleph.com,Santiago Perez de Rosso,"Co-founder, CTO",https://www.linkedin.com/in/spderosso
https://getaleph.com,Albert Gozzi,"Co-founder, CEO",https://www.linkedin.com/in/albertgozzi
https://www.alethea.com,,,https://www.linkedin.com/in/alethea-jimison-34ba9a258
https://www.alethea.com,,,https://www.linkedin.com/in/aletheajimison
https://www.alethea.com,,,https://www.linkedin.com/in/aletheac
https://www.alethea.com,,,https://www.linkedin.com/in/madina-farid-a3260857
https://alidabio.com,Gudrun Stengel,CEO  Co-Founder,https://www.linkedin.com/in/gudrun-stengel-b2a59126
https://alidabio.com,Byron Purse,Co-Founder,https://www.linkedin.com/in/byron-purse-7b033aa
http://www.alkeuspharma.com,Michel Dahan,President and Chief Executive Officer,https://www.linkedin.com/in/michel-dahan-biotech
http://www.alkeuspharma.com,Leonide Saad,Co-founder and Chief Scientific Officer,https://www.linkedin.com/in/leonide-saad
https://allarahealth.com,Rachel Blank,CEO Founder of Allara Health,https://www.linkedin.com/in/rachel-blank-64004525
http://www.allium.so,Ethan Chance,Co-founder,https://www.linkedin.com/in/ethan-kan-b85a3448
http://www.allium.so,Cheng Han Lee,"CTO, Co-founder",https://www.linkedin.com/in/chenghanlee
http://www.allium.so,Paul Chun,Founding Engineer,https://www.linkedin.com/in/chunpaul
https://allonnia.com,Siri Gawrisch,Chief of Staff,https://www.linkedin.com/in/siri-gawrisch
http://www.allstacks.com,Hersh Tapadia,CEO  Co-founder,https://www.linkedin.com/in/hershtapadia
http://www.allstacks.com,Jeremy Freeman,CTO  Co-founder,https://www.linkedin.com/in/jeremygfreeman
http://www.allstacks.com,Adam Dahlgren,COO,https://www.linkedin.com/in/adam-dahlgren
http://www.allstacks.com,Jim Grundner,VP of Engineering,https://www.linkedin.com/in/jimgrundner
https://www.alltrna.com,Noubar Afeyan,Co-founder,https://www.linkedin.com/in/noubarafeyan
https://www.alltrna.com,Michelle Werner,CEO,https://www.linkedin.com/today/author/michelle-c-werner
https://www.alltrna.com,Lovisa Afzelius,Co-founder,https://www.linkedin.com/in/lovisa-afzelius-9823628
http://www.alluresecurity.com,Josh Shaul,Chief Executive Officer,https://www.linkedin.com/in/joshshaul
http://www.alluresecurity.com,Dr. Salvatore Stolfo,Founder,https://www.linkedin.com/in/salvatore-stolfo-996171
http://www.alluresecurity.com,Erik Dasque,Chief Technology Officer,https://twitter.com/edasque?lang=en
http://www.alluresecurity.com,Molly DeQuattro,VP of Operations,https://www.linkedin.com/in/molly-dequattro
https://alluvial.finance,Evan Weiss,Chief Operating Officer,https://www.linkedin.com/in/evanweiss1
https://alluvial.finance,Mara Schmiedt,Co-founder  Chief Executive Officer,https://uk.linkedin.com/in/mara-schmiedt-506862124/en
https://alluvial.finance,Matt Leisinger,Co-founder  Chief Product Officer,https://www.linkedin.com/in/matt-leisinger
https://alluvial.finance,Mischa Tuffield,VP of Engineering,https://uk.linkedin.com/in/mischat
https://alluvial.finance,Yanni Turner,Head of People,https://www.linkedin.com/in/yanni-turner
https://www.alterome.com,Arjun Goyal,Co-founder,https://www.linkedin.com/in/drarjungoyal
https://www.alterome.com,Eric Murphy,"Co-founder, CEO, CSO",https://www.linkedin.com/in/murphness
https://www.alterome.com,Ryan Corcoran,"Co-founder, SAB Chair",https://www.linkedin.com/in/ryan-corcoran-b4514763
https://www.alterome.com,Aaron Davis,"Co-founder, CEO",https://www.linkedin.com/in/aaronloringdavis
https://www.alterome.com,Scott Moorefield,COO,https://www.linkedin.com/in/kscottmoorefield
https://www.altpep.com,Valerie Daggett,Chief Executive Officer,https://www.linkedin.com/in/valerie-daggett-83690b98
https://www.altrubio.com,Judy Chou,President and Chief Executive Officer,https://www.linkedin.com/in/judy-chou-ph-d-biotech
https://www.altrubio.com,Gene Lee,Chief Technical Officer,https://www.linkedin.com/posts/gene-w-lee-phd-0318b83_bio2023-activity-7074426944708038657-PHxI?trk=public_profile_like_view
https://www.altrubio.com,Bernard Malissen,Founder and Director of the Immunophenomics Center,https://www.rockefeller.edu/events-and-lectures/42236-bernard-malissen/
https://alvys.com,,,https://www.linkedin.com/in/ndarman
http://amalgamrx.com,Scott Bechtler-Levin,Co-Founder,https://www.linkedin.com/in/scottbechtlerlevin
http://amalgamrx.com,Ryan Sysko,Chief Executive Officer,https://www.linkedin.com/in/ryansysko
https://ambiencehealthcare.com,S. X.,Chief of Staff to the Chief Executive Officer,https://www.linkedin.com/posts/celinehh_chief-of-staff-to-the-ceo-activity-7163936347773153280-NvdO
https://ambiencehealthcare.com,B. F.,Head of Engineering,https://www.linkedin.com/in/mckenna-david-49968816b
https://ambiencehealthcare.com,M. N.,Co-founder  CEO,https://www.linkedin.com/in/eric-hall-484102140
https://ambientphotonics.com,Bates Marshall,Co-founder and CEO,https://www.linkedin.com/in/batesmarshall
https://ambientphotonics.com,Kethinni Chittibabu,Co-founder and CTO,https://www.linkedin.com/in/kethinni-chittibabu-1489567
https://ambientphotonics.com,Glenn Gengel,COO,https://www.linkedin.com/in/glenn-gengel-7ab97b
https://ambientphotonics.com,Joshua Wright,VP of Engineering,https://www.linkedin.com/pub/dir/Joshua/Wright
https://www.amenitieshealth.com,Tom White,Founder CEO,https://uk.linkedin.com/in/thomas-white-uk
https://www.amenitieshealth.com,Lisa Bielamowicz,Founder President,https://www.linkedin.com/in/lisa-bielamowicz-0385162
https://www.amenitieshealth.com,Chas Roades,Founder CEO,https://www.linkedin.com/in/chasroades
https://www.amepower.com,Karina Doracio,President & Founder,https://www.linkedin.com/in/karina-doracio-2b9303269
https://www.amepower.com,Luis Contreras,CEO & Founder,https://www.linkedin.com/in/lecontreras
https://www.amepower.com,Juan Muñoz,Chief Technical Officer,https://www.linkedin.com/today/author/juanmunozamepowerigbt
https://americanbatteryfactory.com,Zhenfang Jim Ge,Chairman and CEO,https://www.linkedin.com/in/jim-ge-7b5341274
https://www.amidetech.com,,,https://www.linkedin.com/in/philippdixon
https://www.amopportunities.org,,,https://www.linkedin.com/in/ben-bradley-6a21a572
https://www.amopportunities.org,,,https://www.linkedin.com/in/kyleswinsky
https://www.amperon.co,Kalpana Narayanaswamy,VP of Engineering,https://www.linkedin.com/in/kalpanan
https://getamplifylife.com,,,https://www.linkedin.com/in/andrew-mauritzen
https://getamplifylife.com,,,https://www.linkedin.com/in/hanna-wu-a6b094155
https://getamplifylife.com,,,https://www.linkedin.com/in/warrenteng
https://amprionme.com,Russell Lebovitz,CEO  Cofounder,https://www.linkedin.com/in/russlebovitz
https://amprionme.com,Ben Vollrath,COO,https://www.linkedin.com/in/ben-vollrath-4956782
https://amprionme.com,Claudio Soto,CSO  Cofounder,https://ampriondx.com/team/claudio-soto/
https://amprionme.com,Sean McEvoy,"VP, Biopharma Partnerships",https://www.linkedin.com/in/sean-mcevoy-2881321
https://amprionme.com,Dr. Hans-Jürgen Brick,CEO,https://de.linkedin.com/posts/amprion-gmbh_interview-mit-dr-hans-j%C3%BCrgen-brick-ceo-activity-7023659237117435904-FVmg
https://amprionme.com,Dr. Hendrik Neumann,CTO,https://de.linkedin.com/in/hendrik-neumann
https://ampup.io,,,https://www.linkedin.com/in/paulgrudnitski
https://ampup.io,,,https://www.linkedin.com/in/thomas-sun
https://ampup.io,,,https://www.linkedin.com/in/mthreejr
https://www.amulet-inc.com,Abi Barnes,Founder and CEO,https://www.linkedin.com/in/abigail-barnes
https://andalusia-labs.com,,,https://www.linkedin.com/in/jonathanmeyrowitz
https://andalusia-labs.com,,,https://www.linkedin.com/in/anthonywv
https://andalusia-labs.com,,,https://www.linkedin.com/in/johnvlastelica
https://andesite.ai,Grant Verstandig,Co-Founder and Executive Chairman,https://www.linkedin.com/in/grant-verstandig-4b92a416
https://andesite.ai,Brian Carbaugh,CEO and Co-Founder,https://www.linkedin.com/in/brian-carbaugh-38b339243
https://andesite.ai,Alex Thaman,Chief Technology Officer,https://www.linkedin.com/in/alex-thaman-93436659
https://www.anecdotes.ai,Yair Kuznitsov,Chief Executive Officer  Co-Founder,https://il.linkedin.com/in/yair-kuznitsov
https://www.anecdotes.ai,Roi Amior,Chief Product Officer  Co-Founder,https://il.linkedin.com/in/roi-amior
https://www.anecdotes.ai,Yaara Fatael,Head of HR,https://www.linkedin.com/in/yaara-fatael-85165b122
https://www.anjuna.io,Peter Barrett,Founder and CTO,https://www.linkedin.com/in/peter-barrett-1b4b6439
https://www.anomalo.com,Elliot Shmukler,Co-founder and CEO,https://www.linkedin.com/in/eshmu
https://www.anomalo.com,Jeremy Stanley,Co-founder and CTO,https://www.linkedin.com/in/jeremystanley
https://anrok.com,,,https://www.linkedin.com/in/jeffmoore
https://www.ansa.dev,Stefano De Alessandri,Chief Executive Officer,https://it.linkedin.com/in/stefano-de-alessandri-816103bb
https://www.ansa.dev,Sophia Goldberg,CEO and Co-founder,https://www.linkedin.com/today/author/sophiagoldberg1
https://www.ansa.dev,JT Cho,CTO and Co-founder,https://www.linkedin.com/in/jtcho
https://www.anterior.com,Denise Galambos,Senior Vice President and Chief People and Equity Officer,https://www.linkedin.com/in/denisegalambosbge
https://www.anterior.com,Cynthia McCabe,"Senior Vice President, Chief of Staff and Chief Communications Officer",https://www.linkedin.com/in/cynthiamccabe
https://www.anthroenergy.com,,,https://www.linkedin.com/in/david-mackanic
https://www.antiratech.com,Jeff McElfresh,Chief Operating Officer,https://www.linkedin.com/in/jeff-mcelfresh
https://www.antiratech.com,Joseph Dominguez,President and Chief Executive Officer,https://www.linkedin.com/in/joseph-dominguez-3a113b6
https://www.antiratech.com,Susie Kutansky,Executive Vice President and Chief Human Resources Officer,https://www.linkedin.com/in/susie-kutansky-06566636
https://anysphere.co,,,https://www.linkedin.com/in/michael-t-5b1bbb122
https://anysphere.co,,,https://www.linkedin.com/in/sannjivmittu
https://www.anzen.com,,,https://www.linkedin.com/in/sararenz
https://www.anzen.com,,,https://www.linkedin.com/in/maxbruner
http://www.aperio.ai,Jonas Hellgren,Chief Executive Officer,https://www.linkedin.com/in/jonas-hellgren-3b4691201
http://www.aperio.ai,Daniel Berger,Co-founder,https://uk.linkedin.com/in/daniel-berger-6503aa
http://www.aperio.ai,Jon Peterson,Co-founder,https://www.linkedin.com/in/jon-peterson-90aa9819b
https://www.appliedcarbon.com,Jason Aramburu,CEO  Co-founder,https://www.linkedin.com/in/jasonaramburu
https://www.appliedcarbon.com,"Morgan M. Williams, PhD",COO  Co-founder,https://www.linkedin.com/in/morgan-williams-393178a
https://www.appliedcarbon.com,Larry Dodson,VP Engineering,https://www.linkedin.com/in/larrydodson
https://www.arbitalhealth.com,Brian Overstreet,CEO,https://www.linkedin.com/in/boverstreet
https://www.arbitalhealth.com,Robert Stewart,Chief Technology Officer,https://www.linkedin.com/in/robert3stewart
https://www.arbitalhealth.com,Andrea Wheatley,"Vice President, Operations",https://www.linkedin.com/in/andrea-wheatley
https://www.arbol.io,Osho Jha,Co-founder,https://www.linkedin.com/in/osho-jha
https://www.arbol.io,Philippe Heilberg,Co-founder,https://pr.linkedin.com/in/philippe-heilberg-mba
https://www.arbol.io,Shelby Smith,Chief Technology Officer,https://www.linkedin.com/in/shelbymatthew
https://www.joinarbor.com,Andrew,Founder and CEO,https://www.linkedin.com/in/andrewmason
https://arcboats.com,,,https://www.linkedin.com/in/mitchjlee
https://arcboats.com,,,https://www.linkedin.com/in/lashaya-washington
https://arcboats.com,,,https://www.linkedin.com/in/rachelleighorfinger
https://arcee.ai,Mark McQuade,CEO,https://www.linkedin.com/in/mark-mcquade
https://arcee.ai,Jacob Solawetz,CTO,https://www.linkedin.com/in/jacob-solawetz-a92832a7
https://arcee.ai,Molly Niland,Chief of Staff,https://www.linkedin.com/in/molly-niland-a1495256
https://arcee.ai,Dino Lamela,Head of Talent,https://www.linkedin.com/in/dinolamela
https://arch.co,Prashant Nema,Chief Technology Officer and Founder,https://www.linkedin.com/in/prashantnema
https://archera.ai,Aran Khanna,Co-founder and CEO,https://www.linkedin.com/in/aran-khanna
https://archera.ai,Nikhil Khanna,Co-founder and CTO,https://www.linkedin.com/in/nikhil-khanna-b83561284
https://www.ardatx.com,Remi-Martin Laberge,Co-founder and Chief Technology Officer,https://www.linkedin.com/in/remi-martin-laberge-a0b06b3b
http://www.argonautms.com,Todd Holmes,Founder and Managing Partner,https://www.linkedin.com/in/todd-holmes-467511
http://www.argonautms.com,Mark Nowakowski,Founder of Lyogen LLC,https://www.linkedin.com/in/mark-nowakowski-2514696
https://www.arkeabio.com,Colin South,CEO,https://www.linkedin.com/in/colin-south
https://www.armorcode.com,Nikhil Gupta,CEO and Founder,https://www.linkedin.com/in/nikhilgupta
https://www.armorcode.com,Anant Misra,CTO and Co-Founder,https://www.linkedin.com/in/anant
https://www.armorcode.com,Praneet Khare,VP of Engineering,https://in.linkedin.com/in/praneet
https://www.armorcode.com,Deimiles Soares,Chief of Staff,https://www.linkedin.com/in/deimile-soares-44498123
https://www.armorytechnologies.com,Paul Dowd,CEO,https://www.linkedin.com/in/paul-dowd-2b977710
https://www.armorytechnologies.com,Dan St. Onge,COO,https://www.linkedin.com/in/dan-st-onge-9b855a100
